f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,clase
-0.7132,1.46739,2.16341,-0.70292,-1.17469,-0.7176,1.46866,2.18752,-0.73238,-1.16403,-0.69582,1.45647,2.28021,-0.67995,-1.14754,-0.675,1.43218,2.09854,-0.60603,-1.11015,-0.39958,2.25099,-1.85761,2.27916,1.53277,-0.87003,1.67137,-0.82332,1.57693,1.35508,-0.55458,1.84192,-1.38487,1.77109,1.43273,0.964,1.36602,1.64041,1.78359,1.81803,1.82206,cn
-0.72028,1.55194,2.64248,-0.71663,-1.103,-0.72583,1.55397,2.58767,-0.74689,-1.07667,-0.7062,1.55653,2.70108,-0.68996,-1.09765,-0.68893,1.55697,2.70078,-0.6297,-1.14117,-0.20183,2.69888,-2.1057,2.87238,1.62003,-1.24534,2.04837,0.1875,2.00754,1.49768,-0.68869,2.33758,-1.24421,2.35047,1.5525,0.88646,1.30152,1.60386,1.7994,1.86674,1.85366,sn
-0.38933,0.29765,0.00946,-0.42328,-0.23493,-0.38478,0.27727,0.00761,-0.46573,-0.22241,-0.37051,0.23711,-0.16503,-0.47416,-0.15735,-0.36208,0.21161,-0.27453,-0.41766,-0.08914,-0.31956,-0.06139,0.64214,-0.33529,0.41609,-0.43903,-0.38149,0.73017,-0.4494,0.1957,-0.01378,-0.26891,0.65098,-0.38729,0.29343,0.15642,0.28561,0.26002,0.20486,0.16185,0.15216,cn
-0.46573,0.19259,-0.11489,-0.33585,-0.42354,-0.4639,0.17645,-0.13445,-0.41114,-0.39166,-0.44839,0.13015,-0.32739,-0.45524,-0.31426,-0.42934,0.09395,-0.4256,-0.41065,-0.20486,-0.1532,-0.31389,0.6361,-0.40469,0.19928,-0.17888,-0.56947,0.7502,-0.55085,-0.04613,0.22108,-0.44942,0.68652,-0.47726,0.06718,0.45395,0.34804,0.17245,0.07845,0.02599,-0.00073,cn
-0.16802,-0.34892,-0.65239,0.00739,-0.00271,-0.1636,-0.34948,-0.66026,-0.01416,0.00713,-0.15976,-0.36182,-0.71318,-0.02648,0.08665,-0.14108,-0.38329,-0.71988,-0.00021,0.18744,0.09092,-0.71719,0.64517,-0.5672,-0.4652,0.323,-0.77893,0.67548,-0.65716,-0.43911,0.58363,-0.74223,0.67584,-0.60739,-0.47932,0.13291,-0.17987,-0.39061,-0.47382,-0.53065,-0.56429,cn
-0.07719,-0.40111,-0.61374,-0.08475,-0.04203,-0.05695,-0.42018,-0.62536,-0.07031,-0.02865,-0.04633,-0.46256,-0.71539,0.00269,0.07261,-0.02207,-0.52578,-0.75044,0.12913,0.21098,0.22228,-0.63477,0.42823,-0.47938,-0.47156,0.27703,-0.70632,0.44803,-0.58863,-0.42231,0.64233,-0.65268,0.51863,-0.53181,-0.45525,0.25868,-0.19368,-0.39765,-0.50242,-0.5563,-0.6089,sn
-0.7195,1.5169,2.39555,-0.71639,-1.2086,-0.72438,1.52066,2.37314,-0.7437,-1.1917,-0.70682,1.53204,2.64106,-0.68446,-1.21238,-0.68976,1.52372,2.73919,-0.62806,-1.21922,0.11572,2.64673,-2.32709,2.86109,1.53471,-0.64007,2.10097,-0.66614,2.13485,1.46868,-0.21233,2.35812,-1.87674,2.49393,1.46524,1.03013,1.36473,1.6158,1.79248,1.85938,1.87164,sn
-0.69828,1.05272,0.53357,-0.61369,-1.06129,-0.70833,1.08121,0.59087,-0.62566,-1.12605,-0.68915,1.09874,0.68307,-0.57845,-1.12844,-0.66633,1.08138,0.54688,-0.48533,-1.04053,0.13309,0.63718,0.23608,0.13626,1.0345,-0.59302,0.66513,0.65456,0.188,1.04662,0.04243,0.55305,0.2959,0.05313,0.98597,0.99661,1.15407,1.1337,1.0721,1.04513,1.04072,sn
-0.60392,0.5767,-0.05438,-0.47801,-0.84432,-0.6112,0.58902,-0.01978,-0.48453,-0.84882,-0.5956,0.57693,-0.10355,-0.43106,-0.79558,-0.57835,0.55742,-0.21755,-0.29017,-0.68731,0.08728,-0.08844,0.65808,-0.30427,0.50687,-0.67019,-0.07532,1.01802,-0.2885,0.54961,0.06515,-0.12373,0.65841,-0.34045,0.49238,0.88896,0.82081,0.59407,0.47726,0.45511,0.44558,sn
-0.42674,0.34507,-0.03966,-0.44783,-0.2499,-0.4285,0.35187,-0.01026,-0.47088,-0.23032,-0.42654,0.33065,-0.10711,-0.47045,-0.2088,-0.42256,0.29248,-0.25112,-0.37492,-0.15259,0.29186,-0.02952,0.57633,-0.27728,0.46409,-0.14053,-0.27555,0.83536,-0.38821,0.27385,0.45836,-0.22455,0.64206,-0.36608,0.29262,0.1801,0.30626,0.25609,0.18185,0.14647,0.1335,cn
3.41173,-1.7159,-1.02942,-0.35077,2.6506,3.29527,-1.70008,-1.03492,-0.20903,2.69609,3.22977,-1.65369,-0.92421,0.14696,2.61672,3.14813,-1.59686,-0.79359,0.491,2.51671,1.95242,-0.75816,0.2404,-0.54222,-1.69495,2.21271,0.23098,-0.5971,-0.25652,-1.29734,1.82122,-0.62321,0.39823,-0.60269,-1.20191,-3.20933,-2.04083,-1.64148,-1.51018,-1.46748,-1.44443,sn
-0.58452,1.17185,1.49276,-0.71725,-0.77185,-0.57617,1.1788,1.48114,-0.73276,-0.74332,-0.5747,1.22311,1.70925,-0.63143,-0.75967,-0.5979,1.26723,1.92435,-0.52926,-0.82518,0.12012,2.54085,-2.56788,2.90498,1.43165,-0.37157,2.52712,-1.18119,2.59265,1.30474,-0.07967,2.32784,-2.10476,2.45661,1.3779,0.62094,0.89923,1.08663,1.20192,1.28081,1.3168,sn
-0.24013,0.35568,-0.02408,-0.64924,0.09358,-0.2281,0.39303,-0.03048,-0.63745,0.03194,-0.25794,0.47939,0.18494,-0.49721,-0.008,-0.32904,0.56435,0.45606,-0.37879,-0.11407,1.03325,0.8942,-2.04429,1.52163,0.67413,0.6374,1.3904,-2.13456,1.77372,0.80666,0.81491,1.03166,-2.05761,1.40015,0.73534,-0.07592,-0.11924,-0.0276,0.02666,0.01855,0.02353,sn
-0.01701,-0.4994,-0.63454,-0.07952,0.22956,0.01329,-0.50903,-0.65944,-0.04074,0.13422,0.04326,-0.55615,-0.66909,-0.14858,0.11324,0.12305,-0.68317,-0.70013,-0.56391,0.14906,0.09359,-0.74051,0.65918,-0.60965,-0.51655,-0.17365,-0.60826,0.25673,-0.57798,-0.39357,0.20299,-0.61347,0.48028,-0.57353,-0.3798,0.01624,-0.49297,-0.60206,-0.58743,-0.61922,-0.68601,sn
-0.68549,0.99887,0.45365,-0.65335,-0.81078,-0.69484,1.02712,0.37862,-0.65076,-0.85166,-0.67939,1.10081,0.34421,-0.51483,-0.85218,-0.66641,1.19903,0.53278,-0.39098,-0.91017,-2.04909,2.08529,0.51682,1.74385,1.60676,-3.56347,0.8124,1.70017,0.68175,1.10181,-2.51609,1.38222,0.7773,0.99721,1.38908,0.76446,0.77864,0.72318,0.65736,0.69085,0.73297,sn
0.19292,-0.6937,-0.68376,0.17589,0.46365,0.2054,-0.698,-0.69826,0.06266,0.47065,0.18702,-0.72534,-0.77107,-0.16497,0.48226,0.1964,-0.78678,-0.80957,-0.2261,0.52495,0.74168,-0.78606,0.47293,-0.55778,-0.7052,1.44576,-0.88015,0.47837,-0.6662,-0.83838,1.22352,-0.80857,0.508,-0.57967,-0.79463,-0.32095,-0.61891,-0.70962,-0.73734,-0.73182,-0.71103,cn
0.06496,-0.83524,-0.80885,0.56848,0.36451,0.0833,-0.86392,-0.84987,0.41493,0.37054,0.0859,-0.90597,-0.90044,0.20667,0.4415,0.12397,-0.96881,-0.91715,0.44421,0.57925,0.87714,-0.896,0.52828,-0.61977,-0.91519,1.76082,-0.98208,0.54037,-0.72078,-1.05139,1.40411,-0.90194,0.59607,-0.64326,-0.97952,-0.17612,-0.63796,-0.81687,-0.86328,-0.89312,-0.93583,cn
0.14325,-0.67492,-0.63053,0.11095,0.54096,0.16374,-0.69065,-0.66661,0.011,0.5527,0.15667,-0.72441,-0.77193,-0.06963,0.60483,0.15839,-0.78203,-0.81266,-0.05139,0.6546,1.14935,-0.75554,0.40237,-0.52365,-0.64149,1.80517,-0.85523,0.43081,-0.63309,-0.81563,1.58987,-0.77894,0.43235,-0.53234,-0.7795,-0.44482,-0.66133,-0.74006,-0.76797,-0.77437,-0.75763,cn
-0.44189,0.51639,0.20577,-0.59058,0.01982,-0.45213,0.52628,0.24111,-0.58942,0.04326,-0.45347,0.54634,0.36261,-0.52085,0.00198,-0.45989,0.56014,0.47072,-0.50138,-0.09392,0.66806,0.10742,-0.21249,-0.11683,0.4821,0.80063,0.71915,-1.16536,0.47986,0.6894,0.654,0.34739,-0.43288,0.03295,0.58049,-0.15119,0.11201,0.20035,0.23627,0.24011,0.24884,cn
-0.36241,0.58392,0.79413,-0.6316,-0.12179,-0.35639,0.56268,0.80882,-0.64785,-0.06117,-0.36324,0.55535,0.78787,-0.58446,-0.09154,-0.37707,0.56137,0.76311,-0.5254,-0.18831,1.21861,0.53869,-0.90434,0.38186,0.55835,1.24226,0.90369,-1.70703,0.81554,0.61428,1.09563,0.63311,-0.93481,0.40229,0.61089,-0.067,0.25884,0.38528,0.45701,0.47838,0.47709,cn
-0.34579,0.57856,0.79957,-0.64518,0.03356,-0.33642,0.55866,0.81885,-0.6581,0.09999,-0.35131,0.55933,0.83821,-0.58143,0.06707,-0.39309,0.58905,0.92766,-0.53185,-0.05232,1.44414,0.49468,-0.87856,0.38704,0.50019,1.35076,1.21056,-2.15879,1.25798,0.70394,1.31951,0.81824,-1.24622,0.64126,0.61246,-0.22485,0.15727,0.32,0.41033,0.44391,0.44209,cn
-0.47736,0.36982,0.14881,-0.45787,-0.70386,-0.46764,0.3421,0.18974,-0.51524,-0.70029,-0.47563,0.29702,0.11502,-0.63779,-0.687,-0.45821,0.24154,-0.09004,-0.60906,-0.57281,1.26221,-0.22746,0.04645,-0.3269,0.19369,1.19605,-0.2189,-0.18009,-0.31274,0.18733,1.43422,-0.15014,-0.03262,-0.27843,0.21084,0.73143,0.63906,0.51279,0.47425,0.49964,0.55865,sn
0.05339,-0.72612,-0.709,0.32068,-0.01128,0.11297,-0.7835,-0.75444,0.14886,-0.00046,0.11712,-0.84102,-0.82991,-0.1612,0.13659,0.12894,-0.90433,-0.87703,0.09739,0.32017,1.2244,-0.82318,0.47448,-0.57751,-0.81958,1.93509,-0.92634,0.50687,-0.69787,-0.9959,1.817,-0.81161,0.52466,-0.59623,-0.83999,0.25143,-0.26999,-0.54415,-0.64927,-0.6977,-0.7392,sn
-0.53731,0.64817,0.53799,-0.60472,-0.51035,-0.5426,0.64347,0.57614,-0.61876,-0.48213,-0.55361,0.6597,0.67411,-0.58545,-0.54805,-0.55939,0.65527,0.72619,-0.59163,-0.65377,1.26191,0.31239,-0.63145,0.18303,0.52492,1.27737,0.68586,-1.34804,0.56603,0.68171,1.34513,0.42551,-0.69296,0.19734,0.54375,0.47211,0.52884,0.53609,0.56791,0.59155,0.61495,cn
-0.62854,0.79422,0.59705,-0.58722,-0.84449,-0.63618,0.79847,0.64685,-0.61338,-0.83843,-0.63209,0.80236,0.74121,-0.63248,-0.92555,-0.61747,0.76824,0.66546,-0.65484,-0.96116,0.79425,0.29921,-0.39298,0.06725,0.65653,0.53646,0.42262,-0.60446,0.12416,0.7417,0.82016,0.39675,-0.36173,0.04233,0.70394,0.81904,0.8505,0.82058,0.81714,0.81868,0.84472,sn
0.39715,-0.94177,-0.79786,0.45558,0.82372,0.40181,-0.947,-0.82077,0.33359,0.84417,0.37272,-0.96552,-0.88076,0.24693,0.84113,0.37723,-1.01152,-0.88203,0.14233,0.88734,0.60289,-0.87342,0.4784,-0.59124,-0.93824,1.25492,-0.95028,0.51074,-0.69289,-1.09199,1.012,-0.87886,0.54143,-0.61082,-1.0238,-0.75677,-0.89352,-0.94566,-0.95378,-0.94176,-0.93792,cn
-0.27749,-0.24717,-0.9009,-0.40769,0.64472,-0.29995,-0.18381,-0.89765,-0.29071,0.47329,-0.33263,-0.06158,-0.77302,0.00903,0.23189,-0.34974,0.00162,-0.61071,0.15027,-0.01466,1.47381,-0.71902,0.43337,-0.57228,-0.48059,0.58201,0.28682,-0.1416,-0.05721,0.46721,1.13485,-0.06594,-0.02484,-0.20073,0.35298,-0.49588,-0.88041,-0.91639,-0.90889,-0.88949,-0.85419,sn
-0.36602,0.08916,-0.35857,-0.26369,-0.42092,-0.38109,0.09843,-0.32145,-0.3203,-0.45707,-0.40908,0.0814,-0.406,-0.41307,-0.4501,-0.40609,0.05809,-0.5275,-0.24409,-0.33584,-1.23776,-0.52609,0.43485,-0.52072,-0.04076,-0.96881,-0.56733,0.44105,-0.5946,-0.02364,-0.80608,-0.50258,0.44589,-0.53345,-0.03517,0.46372,0.31031,0.1756,0.10848,0.09841,0.0578,sn
-0.24647,-0.00195,-0.32903,-0.29568,-0.02845,-0.24439,-0.0088,-0.31461,-0.32979,0.00323,-0.24891,-0.05365,-0.4647,-0.28729,0.07879,-0.23678,-0.09446,-0.57243,-0.06199,0.17885,-0.52977,-0.36575,0.31799,-0.43806,0.09429,-0.0948,-0.56221,0.27555,-0.55739,-0.08295,0.05458,-0.51014,0.34133,-0.49291,-0.11102,-0.00894,0.04119,-0.05796,-0.096,-0.11896,-0.14057,sn
-0.58872,1.02179,1.16541,-0.64949,-0.6349,-0.59132,1.00795,1.16135,-0.67341,-0.57228,-0.5799,1.00302,1.04714,-0.61253,-0.60596,-0.57743,1.02063,1.05099,-0.56883,-0.71922,-0.14035,0.66503,0.10578,0.17144,1.0327,-0.84188,1.10292,0.03005,0.55692,1.06355,-0.47385,1.03489,-0.05303,0.37354,1.12218,0.49008,0.79537,0.91496,0.95957,0.94806,0.92938,sn
-0.39086,0.27495,0.0171,-0.42258,-0.33935,-0.40055,0.26806,0.04622,-0.47657,-0.31273,-0.39327,0.21856,-0.14669,-0.4814,-0.2358,-0.36952,0.18369,-0.34384,-0.27612,-0.11793,-0.48253,-0.20642,0.01361,-0.28691,0.23849,-0.08814,-0.35165,-0.0288,-0.38491,0.13129,-0.1644,-0.28544,0.07014,-0.32076,0.08851,0.27536,0.38985,0.33129,0.31305,0.29905,0.26849,cn
0.21173,-0.80552,-0.85401,0.6722,0.30523,0.22606,-0.82079,-0.87637,0.51546,0.32675,0.21285,-0.84223,-0.89184,0.13753,0.44278,0.19686,-0.85221,-0.87879,-0.15973,0.51247,-1.22562,-0.92394,0.64909,-0.63372,-1.0122,-0.64769,-0.99571,0.66446,-0.74452,-0.98255,-0.55775,-0.93215,0.70223,-0.66766,-1.01446,-0.09496,-0.54498,-0.73178,-0.80001,-0.80156,-0.79754,sn
-0.38921,0.15752,-0.24337,-0.36604,-0.25472,-0.40156,0.16396,-0.21474,-0.38983,-0.26544,-0.39657,0.12943,-0.28705,-0.40767,-0.21779,-0.36066,0.07587,-0.47066,-0.14413,-0.04288,-0.71785,-0.344,0.13616,-0.40614,0.09172,-0.29362,-0.40658,0.04268,-0.46111,0.09001,-0.41239,-0.38726,0.17048,-0.42357,-0.02161,0.24808,0.24245,0.13442,0.0971,0.09184,0.07228,sn
-0.65645,0.92157,0.82675,-0.5799,-1.0323,-0.66182,0.91149,0.84816,-0.62776,-1.04892,-0.6443,0.85368,0.72987,-0.66816,-1.0637,-0.6154,0.79603,0.27334,-0.5053,-0.89617,-0.22073,0.24764,-0.09583,-0.06167,0.72624,-0.46123,0.25033,-0.19873,-0.06266,0.74348,-0.28104,0.3828,-0.17793,0.01761,0.80108,0.95343,1.09989,1.11914,1.08316,1.09228,1.11296,sn
1.20019,-1.36287,-0.98196,1.28985,1.20197,1.28906,-1.41029,-1.01066,1.29692,1.29724,1.29861,-1.45059,-1.01399,1.42978,1.37276,1.32064,-1.48006,-0.99166,1.91347,1.46108,-0.72015,-0.92741,0.64502,-0.64111,-1.24023,-0.05237,-1.0742,0.64822,-0.76011,-1.60184,-0.04521,-1.01026,0.6803,-0.67638,-1.4861,-1.17841,-1.22117,-1.19436,-1.15875,-1.12529,-1.1043,cn
-0.6464,0.89197,0.75814,-0.58731,-0.98315,-0.6517,0.88074,0.79195,-0.62447,-0.97616,-0.63512,0.83824,0.71657,-0.63838,-0.9525,-0.60865,0.78905,0.38553,-0.52697,-0.8127,-0.30424,0.33631,-0.22972,0.00406,0.76004,-0.15655,0.32183,-0.49957,0.07175,0.72881,-0.23905,0.37414,-0.33267,0.05684,0.74041,0.88757,1.06492,1.06209,1.02365,1.0253,1.04289,cn
-0.66095,0.81529,0.34529,-0.54635,-1.00053,-0.67127,0.8243,0.40825,-0.57365,-1.04155,-0.65597,0.8026,0.45114,-0.60846,-1.07156,-0.62925,0.75748,0.2451,-0.54941,-0.94172,-1.02063,0.12665,0.1127,-0.24396,0.66465,-0.88431,0.14144,0.00914,-0.21683,0.69948,-0.99579,0.14553,0.07396,-0.23019,0.64933,0.95249,1.05164,0.97827,0.89145,0.86419,0.87562,sn
-0.70797,1.30055,1.73493,-0.68003,-1.06997,-0.7108,1.27752,1.69223,-0.70764,-1.02145,-0.69456,1.26462,1.5303,-0.64368,-1.04073,-0.67937,1.27078,1.5263,-0.59325,-1.12785,-0.04346,1.09333,-0.09077,0.46798,1.21625,-0.88479,1.48832,0.37733,0.89634,1.23905,-0.6592,1.36669,0.13761,0.59901,1.28691,0.92338,1.17491,1.33438,1.3865,1.3553,1.33951,sn
0.38143,-0.9106,-0.82073,0.63345,0.42394,0.45517,-0.95146,-0.84183,0.37162,0.47452,0.44922,-0.9947,-0.87907,-0.07793,0.58419,0.46099,-1.01872,-0.88381,-0.08595,0.68351,-0.5787,-0.87739,0.65673,-0.62111,-0.96522,0.00254,-1.01911,0.66449,-0.74436,-1.23918,0.14608,-0.92249,0.69122,-0.65415,-1.03898,-0.26534,-0.62563,-0.73935,-0.75731,-0.74539,-0.72185,cn
-0.71306,1.28168,1.52656,-0.66733,-1.07175,-0.71928,1.27812,1.51619,-0.69578,-1.06407,-0.69912,1.26635,1.41773,-0.64527,-1.09208,-0.68023,1.26768,1.39465,-0.60776,-1.14463,0.20512,0.95318,-0.29581,0.45282,1.14609,-0.56865,1.27889,0.2292,0.77447,1.25134,-0.25058,1.16261,0.00855,0.52451,1.23109,0.93126,1.17234,1.28588,1.29797,1.27776,1.25407,sn
-0.29312,0.00407,-0.20951,-0.276,-0.15244,-0.27789,-0.03054,-0.25755,-0.3538,-0.0723,-0.27339,-0.08592,-0.4837,-0.30555,0.06317,-0.27847,-0.097,-0.546,-0.20696,0.12528,0.06423,-0.38173,0.43618,-0.43458,0.04998,0.47663,-0.65621,0.42431,-0.5984,-0.18133,0.66899,-0.56281,0.44794,-0.50992,-0.15957,0.17213,0.10928,0.01672,-0.04986,-0.04835,-0.02788,cn
-0.57179,0.99869,1.24658,-0.65355,-0.64926,-0.57207,0.98028,1.23663,-0.67846,-0.59939,-0.55548,0.95267,1.11896,-0.62047,-0.57666,-0.53897,0.93018,0.98701,-0.54653,-0.56312,0.35636,0.91993,-0.75743,0.55927,1.00608,0.37419,1.00947,-1.36137,0.85587,0.95891,0.45829,0.91566,-0.93216,0.57736,0.92409,0.45303,0.84334,1.00603,1.02196,1.00885,1.00297,cn
0.30443,-0.07507,-0.36477,-0.46518,0.73508,0.27786,-0.02948,-0.35988,-0.42961,0.68567,0.26641,0.0452,-0.24011,-0.35094,0.52147,0.26842,0.11906,-0.08246,-0.41443,0.39663,0.35113,-0.27902,0.35736,-0.33598,0.10688,-0.03575,0.15604,-0.21061,-0.05031,0.294,0.2014,-0.01112,-0.01582,-0.1753,0.32379,-0.83113,-0.58851,-0.4759,-0.42802,-0.42548,-0.41955,sn
-0.58518,1.08481,1.34946,-0.66922,-0.61146,-0.5874,1.06859,1.32712,-0.69104,-0.55509,-0.57253,1.07396,1.31057,-0.62662,-0.59788,-0.56276,1.10292,1.44303,-0.59431,-0.74391,0.13841,0.92,-0.0894,0.40968,1.11252,-0.74851,1.40398,-0.00585,0.87672,1.16116,-0.4119,1.39568,-0.22466,0.70938,1.242,0.44559,0.76001,0.92749,1.00354,1.00208,0.99197,sn
0.1268,-0.62245,-0.88371,-0.24422,0.66203,0.12595,-0.59822,-0.88457,-0.10276,0.5742,0.1111,-0.5544,-0.80608,0.18483,0.4723,0.10338,-0.54111,-0.71564,0.36802,0.4115,-0.00852,-0.79795,0.57471,-0.62219,-0.51971,-0.36767,-0.22984,-0.05347,-0.46627,-0.29583,-0.12372,-0.37146,0.29731,-0.52455,-0.33445,-0.45474,-0.79992,-0.8487,-0.85886,-0.8716,-0.89692,sn
-0.69086,1.15828,1.18484,-0.64524,-1.08787,-0.69681,1.14961,1.18938,-0.67219,-1.07834,-0.67701,1.12306,1.16136,-0.63747,-1.06905,-0.65411,1.08783,0.92777,-0.55669,-0.9777,0.25277,0.92396,-0.58769,0.48359,1.07768,0.088,0.83533,-0.6385,0.48087,1.03451,0.17716,0.88787,-0.6126,0.4472,1.03506,0.96685,1.21644,1.28036,1.26421,1.23932,1.24835,cn
-0.37971,0.20303,-0.01508,-0.35522,-0.60647,-0.36794,0.16894,-0.02409,-0.45779,-0.56565,-0.37055,0.10626,-0.2941,-0.49758,-0.45036,-0.3894,0.09057,-0.41391,-0.43269,-0.37355,-0.15628,-0.40509,0.53007,-0.44213,0.08468,0.08067,-0.51995,0.5073,-0.53751,-0.05893,0.34863,-0.40618,0.48208,-0.46873,0.0696,0.64944,0.57449,0.45337,0.36085,0.34604,0.33433,sn
-0.61777,0.81108,0.79248,-0.55553,-1.0753,-0.61864,0.78164,0.82082,-0.62469,-1.07454,-0.60826,0.70958,0.61329,-0.70197,-1.02623,-0.58345,0.66155,0.11004,-0.48595,-0.82348,-0.3358,0.23739,0.00471,-0.11554,0.71374,-0.58624,-0.01667,0.06532,-0.26086,0.5343,-0.34091,0.24566,-0.05714,-0.10988,0.6752,0.98665,1.15939,1.17687,1.11542,1.10967,1.08387,sn
0.36337,-0.84218,-0.85214,0.56458,0.52624,0.40961,-0.8635,-0.86453,0.47247,0.56933,0.39233,-0.89353,-0.86881,0.10586,0.64332,0.37654,-0.90687,-0.86172,-0.0435,0.7191,-0.48176,-0.82808,0.69084,-0.61523,-0.83253,-0.06761,-0.99533,0.67243,-0.74446,-1.06614,-0.04963,-0.91063,0.70425,-0.65909,-0.96178,-0.37429,-0.6889,-0.79491,-0.79831,-0.7946,-0.78352,cn
-0.57669,0.93334,0.80547,-0.63603,-0.57358,-0.58125,0.92595,0.78781,-0.64969,-0.54538,-0.56831,0.9354,0.81641,-0.58539,-0.58024,-0.5609,0.95206,0.87857,-0.54821,-0.68527,0.03267,0.56887,-0.02071,0.13655,0.9425,-0.65201,0.96457,-0.12048,0.37327,0.98259,-0.40527,0.91822,-0.13417,0.27107,1.0378,0.4697,0.66891,0.7534,0.75768,0.74431,0.73308,sn
1.20426,-1.5767,-1.07047,0.73454,1.49259,1.30799,-1.61659,-1.08997,1.13344,1.53655,1.3558,-1.6308,-1.05131,1.82728,1.64817,1.28382,-1.57833,-0.98347,2.24134,1.652,-0.55795,-0.74722,0.71531,-0.62964,-1.23965,-0.06179,-0.9894,0.69409,-0.75903,-1.62812,-0.11682,-0.99628,0.68933,-0.68473,-1.41002,-1.36602,-1.56793,-1.43707,-1.3667,-1.34811,-1.35438,cn
-0.46551,0.34585,-0.07305,-0.51578,-0.28524,-0.48068,0.36216,-0.03299,-0.50949,-0.2926,-0.49856,0.39168,0.05987,-0.47185,-0.38773,-0.50728,0.39348,0.15848,-0.52952,-0.50895,0.58153,-0.16231,-0.01603,-0.30417,0.24305,1.02166,0.21737,-0.76698,0.04276,0.42482,0.64157,-0.05739,-0.11524,-0.24669,0.28234,0.34509,0.2241,0.16053,0.1398,0.14281,0.16212,cn
-0.31327,-0.03266,-0.21967,-0.27244,-0.28347,-0.30963,-0.05801,-0.22605,-0.37297,-0.25917,-0.31302,-0.12147,-0.4213,-0.46106,-0.19175,-0.28316,-0.1838,-0.59203,-0.16455,-0.02016,1.29674,-0.50943,0.21839,-0.4401,-0.13416,1.73039,-0.61563,0.18923,-0.52924,-0.26241,1.42344,-0.51283,0.23416,-0.43631,-0.20385,0.31382,0.20269,0.05251,0.01094,-0.00544,-0.04638,cn
-0.56571,0.57292,0.3994,-0.53081,-0.77139,-0.56732,0.55592,0.45038,-0.57279,-0.77693,-0.56488,0.52335,0.40383,-0.63294,-0.80194,-0.54646,0.47506,0.13771,-0.55609,-0.71988,1.32482,0.03575,-0.16318,-0.16202,0.4298,1.35352,0.04853,-0.41368,-0.15333,0.41555,1.24707,0.10025,-0.1974,-0.15459,0.44504,0.7771,0.73793,0.66476,0.63819,0.6479,0.66955,sn
-0.07684,-0.59805,-0.73948,0.26186,0.23152,-0.07804,-0.6092,-0.76029,0.1842,0.21577,-0.08082,-0.65473,-0.82616,0.06637,0.28275,-0.05581,-0.71302,-0.85831,0.26894,0.418,1.42247,-0.81227,0.47832,-0.59146,-0.665,1.90425,-0.9047,0.50691,-0.69836,-0.74178,1.61156,-0.83167,0.54789,-0.61636,-0.76108,-0.01035,-0.43286,-0.60294,-0.67612,-0.69898,-0.72308,cn
0.90145,-0.56278,-0.55384,-0.37353,1.1704,0.93582,-0.5509,-0.5524,-0.31621,1.18399,1.00971,-0.52252,-0.46066,-0.2195,1.17226,1.10856,-0.49074,-0.31778,-0.30663,1.11042,1.64047,-0.6512,0.25334,-0.43918,-0.70795,1.43952,0.03346,-0.71303,0.00733,-0.17134,1.37345,-0.30719,-0.03271,-0.28011,-0.22994,-1.30189,-1.03505,-0.88841,-0.82617,-0.80339,-0.80015,sn
-0.38429,0.19088,-0.09319,-0.50076,0.24231,-0.40373,0.22332,-0.05316,-0.49577,0.20745,-0.44542,0.30085,0.04197,-0.47685,0.02296,-0.50701,0.39303,0.16932,-0.56475,-0.25093,1.61926,-0.26959,-0.08177,-0.27926,-0.01463,1.15902,0.26301,-0.27375,0.03301,0.63481,1.28119,-0.05039,-0.04946,-0.19584,0.3334,-0.31125,-0.29611,-0.24356,-0.19281,-0.1655,-0.10924,sn
-0.58433,0.72459,0.52948,-0.62199,-0.60414,-0.58593,0.72542,0.58537,-0.63088,-0.56198,-0.59164,0.75731,0.70083,-0.57635,-0.62387,-0.59399,0.74494,0.85339,-0.60988,-0.77908,1.09806,0.38558,-0.56218,0.19987,0.64909,1.04674,0.94173,-1.65446,0.94654,0.83064,1.00661,0.55639,-0.79111,0.34548,0.6946,0.59901,0.58554,0.56061,0.60555,0.63253,0.66657,sn
-0.55211,0.75733,0.79025,-0.63034,-0.65134,-0.55361,0.75139,0.83992,-0.64883,-0.63096,-0.5752,0.77484,0.9334,-0.61067,-0.71724,-0.60009,0.78692,1.06004,-0.63285,-0.87928,1.34367,0.43366,-0.6271,0.19377,0.5898,1.34656,0.94148,-1.48708,0.8051,0.80339,1.25356,0.63379,-0.82648,0.36688,0.67839,0.58985,0.66162,0.68904,0.7415,0.77199,0.78603,sn
-0.59114,0.75995,0.77787,-0.6012,-0.76169,-0.59211,0.73832,0.82463,-0.63227,-0.71946,-0.59373,0.71487,0.79861,-0.63013,-0.73663,-0.58815,0.68398,0.63282,-0.59484,-0.75471,1.23885,0.32327,-0.40848,0.02494,0.5935,1.4505,0.51276,-0.94063,0.28084,0.65394,1.22967,0.38867,-0.47842,0.0747,0.61053,0.66682,0.8124,0.82618,0.8295,0.82853,0.84916,cn
